Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Basic,Premium,Standard,Annual,Monthly,Quarterly
34,1,56,26,0,7,674,6,0,1,0,0,0,1,0
50,1,45,25,9,9,796,10,0,0,1,0,0,0,1
30,1,10,22,7,23,327,18,0,1,0,0,0,1,0
39,1,23,11,1,10,295,13,0,0,1,0,0,0,1
56,0,45,3,0,8,219,5,0,1,0,0,1,0,0
46,1,32,8,2,19,565,21,0,0,1,0,0,0,1
22,0,21,13,10,30,582,10,0,0,1,0,0,0,1
37,0,27,27,9,0,293,27,0,0,0,1,0,0,1
22,1,8,10,5,28,752,20,0,1,0,0,0,0,1
28,0,33,6,1,15,391,28,0,0,0,1,0,0,1
42,0,40,2,8,12,950,18,0,0,0,1,0,0,1
32,0,9,23,4,27,717,12,0,0,1,0,1,0,0
23,1,7,24,8,4,724,7,0,0,1,0,0,1,0
52,1,27,27,7,5,262,30,0,0,1,0,0,1,0
42,0,5,21,10,0,382,21,0,1,0,0,0,1,0
33,0,49,24,7,1,704,13,0,0,0,1,0,1,0
63,1,22,3,2,18,473,2,0,0,0,1,1,0,0
48,0,49,5,6,14,307,7,0,0,1,0,0,0,1
50,0,57,27,8,0,248,10,0,1,0,0,0,1,0
40,0,48,25,1,0,359,28,0,0,1,0,0,1,0
49,1,22,25,10,13,796,18,0,1,0,0,1,0,0
52,1,4,10,10,27,531,21,0,0,1,0,0,1,0
25,1,24,1,0,21,842,15,0,0,0,1,0,1,0
64,0,26,1,0,8,145,30,0,1,0,0,0,1,0
61,1,8,28,9,26,304,24,0,0,1,0,0,0,1
33,1,36,16,7,0,492,18,0,1,0,0,1,0,0
58,0,45,30,9,2,700,21,0,0,1,0,0,1,0
28,0,10,21,5,12,211,13,0,1,0,0,0,0,1
61,0,45,26,9,8,373,10,0,0,1,0,1,0,0
39,0,21,6,7,15,332,4,0,1,0,0,0,0,1
30,0,44,3,3,23,820,20,0,1,0,0,1,0,0
41,0,29,22,8,11,287,18,0,1,0,0,0,1,0
50,1,3,16,8,0,722,30,0,1,0,0,0,1,0
64,0,53,18,3,5,173,8,0,1,0,0,0,0,1
27,0,27,8,10,3,744,29,0,0,0,1,0,1,0
45,0,58,15,4,8,734,17,0,1,0,0,1,0,0
21,1,43,11,6,6,925,19,0,0,1,0,0,1,0
49,1,35,9,2,4,220,17,0,1,0,0,1,0,0
51,0,19,10,10,2,692,7,0,0,1,0,1,0,0
33,0,57,28,3,12,117,14,0,0,0,1,0,0,1
42,0,58,20,0,6,599,9,0,0,1,0,0,1,0
53,1,39,19,5,8,383,29,0,0,1,0,0,0,1
47,0,57,9,7,5,367,1,0,0,1,0,1,0,0
44,1,25,1,3,0,184,29,0,0,0,1,0,0,1
46,1,35,8,1,17,909,8,0,0,1,0,0,0,1
63,0,4,28,1,17,837,3,0,0,0,1,0,1,0
47,1,18,22,5,30,361,25,0,1,0,0,0,0,1
25,1,58,29,9,4,935,15,0,0,0,1,0,1,0
52,1,5,19,8,6,817,16,0,1,0,0,1,0,0
19,0,44,20,9,1,702,8,0,0,0,1,1,0,0
50,1,53,9,10,0,944,17,0,1,0,0,1,0,0
44,0,12,4,4,11,378,14,0,1,0,0,1,0,0
34,0,5,28,9,17,699,13,0,1,0,0,0,0,1
37,1,19,22,9,15,463,14,0,0,1,0,1,0,0
18,1,34,18,0,11,964,10,0,1,0,0,0,0,1
37,1,19,9,10,19,423,6,0,1,0,0,1,0,0
36,1,14,3,1,17,339,7,0,0,0,1,0,0,1
53,0,32,29,0,16,390,22,0,0,0,1,1,0,0
39,0,60,6,9,5,648,13,0,0,1,0,0,1,0
63,0,51,18,2,19,134,6,0,0,0,1,0,0,1
19,0,5,21,1,16,317,21,0,0,0,1,0,1,0
61,0,48,11,8,14,708,1,0,0,1,0,1,0,0
56,1,44,9,9,9,769,4,0,1,0,0,0,0,1
21,1,14,15,7,1,734,5,0,0,0,1,1,0,0
32,0,51,15,9,2,180,17,0,0,1,0,1,0,0
46,1,11,19,2,7,612,8,0,0,0,1,0,0,1
47,1,60,27,7,13,811,6,0,0,0,1,1,0,0
56,1,2,6,3,27,867,8,0,0,1,0,0,1,0
39,1,15,27,0,7,503,7,0,0,1,0,1,0,0
56,1,60,20,4,17,286,6,0,1,0,0,0,1,0
36,1,3,9,9,3,632,28,0,1,0,0,0,0,1
18,1,29,11,8,11,529,26,0,1,0,0,0,0,1
28,1,49,16,2,11,772,2,0,0,0,1,1,0,0
58,1,28,3,1,23,540,17,0,0,0,1,1,0,0
46,1,42,17,2,14,817,5,0,1,0,0,0,1,0
23,0,23,25,3,9,409,20,0,0,1,0,1,0,0
19,0,11,2,4,9,416,12,0,1,0,0,0,0,1
45,1,40,29,3,16,388,30,0,1,0,0,0,1,0
52,1,1,6,2,10,623,11,0,0,1,0,0,0,1
26,1,42,20,2,2,120,11,0,0,0,1,0,1,0
30,1,28,24,5,13,936,23,0,0,1,0,1,0,0
34,0,7,9,2,30,810,29,0,1,0,0,1,0,0
60,1,8,21,7,1,830,2,0,0,1,0,1,0,0
21,0,59,10,10,12,120,25,0,0,0,1,0,0,1
30,0,26,26,2,18,509,1,0,0,1,0,1,0,0
53,0,25,26,4,21,790,3,0,1,0,0,0,0,1
43,0,30,21,1,2,728,29,0,0,1,0,0,0,1
44,0,54,22,0,3,881,26,0,0,1,0,0,1,0
30,1,17,9,4,21,520,19,0,0,0,1,1,0,0
34,1,1,29,10,16,521,8,0,0,1,0,0,0,1
64,1,47,25,1,8,308,3,0,0,1,0,0,0,1
49,1,1,10,10,30,625,30,0,0,0,1,0,0,1
21,1,49,13,5,12,547,22,0,0,1,0,1,0,0
28,0,26,24,3,15,525,21,0,0,1,0,1,0,0
24,1,13,12,5,2,480,26,0,0,1,0,1,0,0
26,1,18,27,0,5,995,22,0,1,0,0,0,1,0
39,0,60,14,7,2,665,2,0,0,0,1,1,0,0
20,1,22,24,2,13,903,26,0,0,0,1,0,0,1
63,1,60,24,5,3,536,30,0,0,1,0,0,0,1
43,0,46,9,9,0,632,7,0,0,1,0,0,0,1
65,0,17,11,7,12,900,15,0,0,1,0,0,0,1
46,0,5,20,5,10,733,24,0,1,0,0,1,0,0
63,1,36,21,5,4,107,25,0,0,1,0,0,0,1
33,1,59,2,2,28,579,8,0,0,1,0,0,0,1
22,1,20,18,3,22,585,28,0,1,0,0,1,0,0
36,0,59,18,4,16,149,21,0,0,1,0,0,0,1
32,1,26,7,10,15,371,16,0,1,0,0,0,1,0
46,1,41,18,10,3,308,22,0,0,1,0,0,0,1
26,1,19,17,7,23,870,2,0,0,1,0,0,0,1
28,1,60,10,5,8,208,20,0,1,0,0,0,1,0
26,0,57,10,2,11,584,8,0,0,0,1,0,1,0
36,0,16,2,4,3,607,22,0,0,1,0,0,0,1
58,0,60,25,4,11,967,23,0,0,1,0,0,0,1
30,0,59,22,8,14,137,26,0,1,0,0,0,1,0
26,0,53,19,3,12,170,24,0,0,1,0,0,0,1
42,0,44,13,1,9,384,30,0,0,1,0,0,1,0
37,0,42,30,4,19,315,21,0,0,1,0,1,0,0
42,1,20,28,10,1,798,17,0,0,1,0,0,0,1
26,0,52,12,6,7,747,12,0,0,0,1,0,0,1
34,1,44,27,1,17,586,7,0,1,0,0,1,0,0
39,1,4,23,4,6,346,18,0,1,0,0,0,0,1
62,1,56,9,4,20,151,1,0,1,0,0,1,0,0
50,0,29,26,0,15,101,29,0,0,0,1,0,1,0
63,0,41,15,1,11,302,9,0,0,0,1,0,1,0
23,1,11,4,8,7,416,26,0,0,0,1,1,0,0
36,0,38,27,5,7,701,22,0,1,0,0,0,1,0
30,0,46,12,5,4,288,19,0,1,0,0,0,1,0
43,0,6,21,0,7,472,14,0,0,1,0,0,1,0
53,0,6,4,3,5,262,8,0,1,0,0,1,0,0
20,1,57,4,8,1,929,1,0,0,0,1,0,0,1
51,1,54,11,6,6,532,7,0,0,1,0,0,0,1
41,1,27,19,10,0,281,30,0,0,1,0,1,0,0
18,0,22,13,3,2,672,24,0,1,0,0,0,1,0
45,0,33,26,2,28,851,1,0,0,1,0,1,0,0
52,1,12,19,5,22,867,21,0,0,1,0,0,1,0
49,0,30,22,0,0,162,29,0,0,1,0,1,0,0
55,0,26,10,4,3,992,18,0,0,0,1,0,0,1
43,1,41,1,2,16,696,24,0,0,1,0,0,1,0
31,1,33,17,7,13,496,7,0,0,0,1,1,0,0
59,1,29,17,4,29,618,13,0,0,0,1,0,0,1
37,1,59,7,2,2,991,10,0,1,0,0,0,1,0
42,1,18,9,9,8,155,23,0,0,1,0,0,0,1
41,1,17,12,9,7,617,9,0,1,0,0,0,1,0
24,1,45,26,2,29,482,20,0,1,0,0,0,1,0
36,0,39,17,0,29,664,11,0,0,1,0,0,0,1
30,0,56,24,8,12,536,27,0,0,0,1,1,0,0
31,0,55,24,0,16,251,3,0,0,1,0,1,0,0
48,0,49,16,0,8,776,21,0,0,1,0,0,0,1
35,0,45,13,7,9,148,19,0,0,0,1,1,0,0
29,0,15,24,8,11,694,3,0,0,0,1,0,1,0
42,1,50,13,0,16,149,20,0,1,0,0,0,1,0
18,0,22,7,0,7,730,6,0,0,1,0,0,1,0
36,0,11,23,0,5,510,3,0,0,1,0,1,0,0
23,1,18,22,3,29,998,12,0,0,1,0,0,1,0
37,1,28,17,9,6,358,2,0,0,0,1,0,1,0
56,1,37,8,7,10,946,22,0,0,0,1,1,0,0
63,1,1,19,6,29,583,3,0,0,0,1,0,1,0
64,0,19,19,6,4,101,24,0,0,0,1,1,0,0
39,0,43,23,1,17,778,26,0,0,0,1,0,0,1
62,1,25,15,5,1,242,16,0,0,0,1,0,0,1
54,1,22,11,7,21,475,11,0,1,0,0,0,0,1
34,0,8,22,5,3,462,23,0,0,1,0,0,1,0
32,1,15,23,10,29,831,24,0,1,0,0,0,1,0
39,0,49,27,6,6,690,19,0,0,1,0,0,1,0
50,0,26,9,6,12,222,27,0,1,0,0,0,1,0
24,0,4,23,8,3,176,18,0,0,0,1,1,0,0
50,1,51,1,2,29,825,17,0,0,0,1,0,1,0
24,1,34,27,0,28,718,9,0,1,0,0,0,0,1
31,1,24,4,0,6,782,8,0,1,0,0,1,0,0
55,0,19,24,3,0,738,4,0,1,0,0,1,0,0
62,1,48,4,1,20,697,25,0,0,1,0,0,0,1
39,0,59,17,2,18,558,24,0,0,1,0,0,0,1
45,1,23,28,5,20,131,7,0,0,0,1,0,0,1
47,1,29,22,3,15,880,11,0,0,0,1,1,0,0
25,1,58,19,3,2,180,14,0,0,0,1,1,0,0
28,1,25,20,0,25,452,15,0,1,0,0,0,0,1
24,0,60,14,3,29,758,8,0,0,1,0,0,0,1
21,0,42,18,10,2,255,9,0,1,0,0,0,0,1
41,0,3,6,4,20,850,27,0,0,1,0,0,0,1
26,0,40,2,8,0,822,25,0,0,0,1,0,1,0
20,1,7,1,10,13,803,7,0,1,0,0,0,0,1
58,1,55,18,8,5,696,28,0,0,1,0,0,1,0
45,0,30,26,0,20,627,9,0,0,1,0,0,1,0
65,1,13,19,10,13,585,13,0,1,0,0,0,1,0
29,1,38,6,0,30,309,21,0,1,0,0,1,0,0
43,1,16,24,10,20,292,29,0,0,0,1,1,0,0
63,0,55,28,8,2,294,13,0,0,1,0,0,0,1
36,1,11,29,3,12,900,5,0,0,1,0,1,0,0
39,0,52,13,2,1,159,19,0,0,1,0,1,0,0
37,0,41,12,2,9,862,25,0,0,0,1,0,0,1
49,1,15,4,6,12,736,15,0,0,1,0,0,1,0
41,0,16,30,9,24,894,15,0,1,0,0,1,0,0
63,1,24,8,4,28,329,2,0,0,1,0,1,0,0
39,1,7,10,5,26,934,22,0,0,0,1,0,0,1
46,0,52,13,2,5,332,10,0,0,0,1,0,0,1
64,1,17,26,6,21,448,2,0,0,0,1,0,0,1
47,1,8,22,4,1,419,2,0,0,1,0,1,0,0
35,0,38,6,5,4,606,6,0,0,0,1,0,1,0
39,0,48,11,9,0,817,3,0,0,0,1,0,1,0
32,0,17,23,6,18,858,22,0,0,0,1,0,0,1
53,0,5,11,6,14,341,19,0,0,1,0,1,0,0
38,1,6,20,10,5,305,17,0,0,1,0,1,0,0
27,1,56,29,4,26,125,29,0,1,0,0,1,0,0
50,1,10,9,7,23,555,15,0,1,0,0,0,1,0
19,1,51,7,5,5,887,16,0,0,1,0,1,0,0
49,1,49,27,1,15,362,27,0,0,0,1,0,1,0
51,1,46,29,7,8,807,16,0,0,0,1,1,0,0
37,1,13,15,7,6,753,3,0,1,0,0,1,0,0
36,0,37,11,6,2,684,18,0,0,0,1,0,1,0
50,1,42,15,9,14,681,13,0,0,0,1,0,1,0
65,1,1,30,4,6,529,15,0,0,1,0,0,1,0
19,1,15,10,10,22,740,18,0,0,0,1,0,1,0
26,0,29,25,0,5,571,14,0,0,1,0,0,0,1
29,1,47,23,6,9,642,26,0,0,1,0,0,0,1
56,1,35,14,3,22,236,10,0,0,1,0,0,0,1
55,1,36,18,6,0,415,30,0,1,0,0,0,1,0
61,1,2,23,6,21,372,12,0,0,0,1,1,0,0
34,1,44,9,4,21,423,7,0,1,0,0,0,1,0
59,1,8,1,2,16,553,10,0,1,0,0,0,1,0
30,1,48,21,3,20,437,13,0,0,0,1,0,0,1
31,1,3,25,8,25,892,9,0,0,1,0,1,0,0
59,1,20,19,4,12,884,6,0,0,1,0,0,0,1
24,1,19,27,2,12,242,28,0,0,0,1,0,1,0
31,1,32,12,3,5,206,15,0,0,1,0,1,0,0
39,0,11,2,5,1,404,19,0,1,0,0,0,1,0
32,0,51,29,0,16,487,24,0,0,0,1,0,0,1
19,0,35,24,6,2,995,3,0,0,1,0,0,0,1
57,1,34,19,3,16,131,12,0,1,0,0,1,0,0
39,0,39,20,2,11,273,23,0,0,0,1,0,1,0
45,0,27,9,0,20,879,29,0,0,0,1,0,1,0
47,1,11,17,4,1,851,9,0,0,1,0,1,0,0
41,1,33,8,2,15,559,14,0,0,1,0,1,0,0
52,1,20,13,6,26,499,15,0,0,0,1,1,0,0
19,0,4,26,9,13,306,28,0,0,1,0,0,0,1
57,1,57,7,1,30,411,25,0,0,1,0,0,1,0
36,1,15,26,10,2,965,21,0,0,0,1,0,1,0
20,1,22,9,9,0,231,8,0,1,0,0,1,0,0
62,1,43,12,4,26,688,2,0,0,0,1,1,0,0
25,1,52,21,0,5,431,11,0,0,1,0,1,0,0
28,0,30,4,10,3,692,22,0,0,1,0,1,0,0
19,0,42,25,2,13,827,30,0,1,0,0,0,0,1
22,1,58,6,1,15,489,9,0,0,1,0,0,1,0
64,0,3,28,10,15,593,11,0,0,1,0,0,1,0
26,1,23,12,5,29,863,19,0,0,0,1,0,1,0
23,0,45,4,3,3,333,27,0,0,1,0,0,1,0
32,1,55,30,7,5,657,25,0,1,0,0,0,0,1
53,0,48,16,0,2,234,23,0,0,1,0,1,0,0
25,1,51,21,2,14,443,21,0,0,1,0,0,0,1
27,0,16,23,6,3,716,7,0,1,0,0,0,1,0
19,1,58,19,2,4,970,13,0,0,0,1,0,1,0
57,0,33,9,9,10,619,6,0,1,0,0,1,0,0
27,0,9,29,3,4,816,2,0,0,1,0,0,0,1
52,1,7,10,5,28,792,21,0,1,0,0,0,0,1
63,0,31,17,5,12,486,28,0,0,0,1,0,1,0
52,0,49,21,4,15,721,12,0,1,0,0,0,1,0
33,1,13,13,1,14,777,5,0,0,0,1,1,0,0
30,1,32,16,3,9,648,3,0,0,0,1,0,0,1
52,0,60,19,6,11,978,30,0,0,1,0,0,0,1
25,1,7,11,5,6,724,29,0,0,0,1,0,1,0
38,0,5,10,4,14,730,17,0,1,0,0,0,0,1
41,1,20,9,1,26,918,8,0,1,0,0,0,0,1
22,0,11,10,5,20,296,1,0,0,1,0,1,0,0
48,1,16,23,10,2,789,10,0,0,1,0,1,0,0
28,0,51,21,2,20,196,11,0,0,1,0,1,0,0
57,0,5,27,6,24,724,27,0,0,1,0,1,0,0
56,0,41,3,0,7,218,18,0,0,0,1,0,1,0
41,1,34,18,7,5,557,17,0,0,1,0,0,0,1
57,0,49,13,9,7,434,24,0,0,0,1,0,0,1
45,1,43,13,2,17,611,26,0,0,0,1,1,0,0
33,1,2,9,5,28,370,10,0,0,1,0,0,0,1
50,1,46,8,6,11,423,16,0,1,0,0,0,0,1
34,0,56,30,5,5,799,20,0,0,1,0,1,0,0
46,0,20,26,4,3,896,25,0,1,0,0,0,1,0
44,0,48,11,9,5,176,11,0,1,0,0,0,0,1
20,1,48,24,0,20,216,28,0,0,0,1,0,1,0
40,0,20,23,3,25,754,2,0,1,0,0,1,0,0
64,1,38,17,3,3,642,5,0,1,0,0,0,0,1
62,1,24,29,2,6,449,21,0,1,0,0,0,1,0
22,1,34,25,8,5,514,12,0,0,1,0,0,1,0
51,1,8,19,7,2,778,16,0,0,0,1,0,1,0
51,0,56,18,4,8,359,9,0,0,0,1,0,1,0
21,0,5,22,0,9,607,19,0,0,1,0,0,1,0
42,1,24,12,9,13,259,29,0,0,0,1,0,1,0
27,1,3,3,7,13,634,7,0,0,1,0,0,1,0
61,0,1,29,7,5,316,22,0,1,0,0,0,0,1
32,0,52,16,3,3,554,25,0,0,0,1,0,0,1
49,1,53,6,3,25,613,6,0,1,0,0,0,1,0
55,1,55,18,1,14,790,2,0,0,1,0,0,0,1
37,1,2,7,6,3,971,10,0,0,0,1,0,0,1
51,1,23,29,6,19,827,14,0,0,1,0,0,0,1
65,1,17,18,0,16,417,24,0,1,0,0,1,0,0
57,0,37,18,6,4,994,29,0,0,1,0,0,0,1
62,1,20,17,1,0,220,12,0,0,0,1,0,1,0
33,0,18,2,3,17,595,9,0,1,0,0,0,0,1
58,1,11,12,9,4,612,13,0,0,1,0,0,1,0
61,1,11,21,1,12,300,20,0,0,0,1,0,1,0
44,0,16,1,1,14,193,13,0,0,1,0,0,0,1
45,0,23,15,0,8,260,10,0,1,0,0,0,1,0
65,1,36,10,4,9,594,10,0,0,0,1,1,0,0
56,1,60,22,4,17,586,16,0,0,0,1,0,0,1
41,0,20,27,3,11,541,13,0,1,0,0,0,1,0
20,0,53,3,1,17,884,19,0,0,0,1,0,0,1
40,1,4,20,10,6,766,12,0,0,1,0,0,0,1
31,0,23,2,8,7,542,16,0,1,0,0,0,1,0
59,1,51,30,7,7,983,14,0,0,1,0,0,0,1
46,1,53,25,1,6,647,7,0,0,1,0,1,0,0
48,1,1,12,3,4,800,17,0,1,0,0,1,0,0
58,1,36,1,2,8,260,28,0,1,0,0,0,0,1
21,0,44,3,1,17,743,21,0,0,1,0,0,0,1
62,1,56,11,7,10,134,4,0,0,1,0,0,1,0
59,1,42,23,9,10,856,20,0,0,0,1,1,0,0
21,0,17,11,5,14,502,10,0,0,0,1,0,0,1
32,0,7,5,5,17,759,26,0,1,0,0,0,0,1
36,0,31,1,8,10,281,6,0,1,0,0,0,0,1
32,1,16,24,6,17,338,19,0,0,0,1,0,1,0
44,1,5,14,2,9,509,2,0,1,0,0,1,0,0
52,1,46,2,2,25,816,29,0,0,0,1,1,0,0
22,0,5,23,6,12,1000,8,0,0,1,0,0,0,1
40,1,37,26,9,9,860,22,0,0,0,1,0,1,0
43,1,3,10,1,10,392,21,0,1,0,0,0,0,1
49,1,14,2,7,19,497,4,0,0,1,0,1,0,0
57,1,52,7,2,0,151,28,0,1,0,0,0,1,0
65,1,22,15,6,24,481,13,0,1,0,0,1,0,0
22,1,19,23,8,4,942,30,0,1,0,0,0,1,0
31,0,33,23,5,15,992,13,0,0,1,0,1,0,0
23,0,50,25,1,13,454,11,0,0,0,1,0,1,0
35,1,22,14,4,17,952,20,0,0,1,0,0,0,1
33,1,4,8,0,25,635,30,0,1,0,0,0,0,1
18,1,50,25,4,10,206,18,0,0,0,1,0,0,1
32,1,48,19,5,10,871,16,0,0,0,1,0,1,0
60,1,20,28,8,2,632,14,0,1,0,0,1,0,0
21,1,23,13,8,28,552,22,0,0,0,1,0,0,1
49,1,31,23,4,7,561,11,0,0,0,1,1,0,0
23,0,56,21,6,7,338,22,0,0,1,0,0,1,0
35,0,30,30,4,4,619,7,0,1,0,0,0,1,0
18,0,49,13,2,16,829,21,0,0,1,0,1,0,0
64,1,2,20,5,14,681,1,0,1,0,0,1,0,0
19,1,55,10,10,4,587,27,0,1,0,0,1,0,0
33,0,29,26,1,6,677,19,0,1,0,0,0,0,1
47,1,7,3,3,18,897,21,0,1,0,0,0,1,0
27,1,8,9,6,18,712,5,0,0,0,1,0,0,1
37,1,6,25,3,29,616,20,0,0,0,1,1,0,0
44,0,17,20,2,5,499,13,0,1,0,0,1,0,0
64,1,29,8,9,10,596,2,0,0,0,1,0,0,1
27,1,56,16,0,12,301,5,0,0,1,0,0,0,1
55,1,21,22,4,1,143,30,0,0,1,0,0,1,0
51,0,17,10,2,20,105,20,0,1,0,0,0,0,1
53,1,25,13,10,14,440,25,0,1,0,0,1,0,0
50,1,31,25,5,13,127,23,0,0,1,0,0,1,0
47,0,50,4,9,3,500,21,0,0,1,0,1,0,0
39,0,37,15,1,11,559,14,0,1,0,0,0,1,0
44,0,28,29,1,15,452,20,0,0,1,0,0,0,1
34,0,1,28,3,15,919,16,0,0,1,0,0,1,0
60,1,12,3,2,12,127,25,0,0,0,1,1,0,0
30,1,16,15,1,17,370,8,0,0,0,1,1,0,0
44,0,4,17,9,7,435,27,0,1,0,0,0,0,1
51,0,18,22,5,10,687,22,0,0,1,0,0,1,0
32,0,7,27,6,17,446,27,0,0,1,0,0,0,1
64,1,8,20,2,3,852,25,0,0,0,1,1,0,0
26,1,9,14,9,13,643,2,0,0,0,1,1,0,0
41,0,7,20,10,14,719,14,0,0,1,0,1,0,0
28,0,50,28,3,14,372,24,0,0,1,0,0,1,0
19,1,9,15,3,14,514,9,0,1,0,0,0,1,0
37,0,50,9,9,8,608,3,0,0,0,1,0,0,1
18,0,15,21,3,15,999,14,0,0,1,0,0,1,0
62,1,54,8,10,12,942,16,0,0,0,1,1,0,0
61,0,43,16,3,23,703,11,0,0,0,1,1,0,0
24,1,51,9,4,1,439,26,0,0,0,1,0,1,0
37,0,33,26,7,9,195,23,0,0,0,1,1,0,0
30,1,60,16,0,23,332,3,0,0,1,0,0,0,1
22,1,18,21,2,20,613,18,0,0,1,0,1,0,0
33,0,51,16,6,9,873,29,0,0,1,0,0,0,1
63,0,16,18,7,16,632,22,0,0,0,1,1,0,0
55,1,47,1,2,27,741,13,0,0,1,0,0,1,0
56,0,53,2,2,11,846,16,0,0,0,1,0,1,0
65,1,40,13,3,10,144,13,0,0,0,1,1,0,0
54,1,20,14,10,20,566,17,0,0,1,0,0,0,1
37,1,28,28,1,4,747,22,0,0,1,0,0,0,1
61,0,22,22,8,16,525,1,0,0,1,0,0,1,0
23,1,46,6,1,10,668,26,0,1,0,0,0,1,0
35,0,37,26,2,16,459,2,0,0,0,1,0,1,0
47,1,2,9,4,1,633,8,0,1,0,0,0,1,0
40,1,35,3,0,8,333,3,0,0,0,1,0,0,1
40,1,18,4,0,6,191,4,0,0,1,0,0,1,0
56,0,44,27,2,18,327,30,0,0,0,1,1,0,0
63,1,42,19,7,15,132,30,0,1,0,0,0,0,1
29,0,41,5,8,3,326,12,0,0,0,1,0,1,0
59,1,5,8,5,14,235,4,0,0,0,1,0,0,1
26,0,56,8,7,11,280,20,0,1,0,0,0,1,0
18,0,46,4,7,6,966,7,0,0,1,0,1,0,0
63,0,49,29,8,13,118,5,0,0,0,1,0,1,0
31,0,21,7,0,14,865,29,0,0,1,0,0,1,0
54,0,50,3,3,2,564,14,0,0,0,1,0,0,1
27,1,10,26,7,30,136,1,0,0,1,0,0,1,0
28,1,44,29,3,14,560,15,0,0,1,0,0,0,1
61,1,28,1,0,17,679,16,0,0,1,0,1,0,0
34,1,43,29,2,5,794,24,0,0,1,0,1,0,0
31,0,20,22,1,19,569,19,0,0,0,1,0,0,1
43,0,60,11,7,5,337,12,0,0,1,0,1,0,0
54,1,52,21,5,12,611,11,0,1,0,0,0,1,0
48,0,14,15,9,7,135,11,0,1,0,0,1,0,0
52,1,2,9,5,18,358,30,0,0,1,0,0,0,1
37,1,26,18,6,12,410,29,0,0,0,1,0,0,1
58,0,13,2,0,16,567,30,0,1,0,0,1,0,0
52,1,44,18,3,13,149,23,0,0,0,1,1,0,0
51,0,34,15,8,13,264,12,0,0,1,0,1,0,0
21,0,26,20,1,11,889,15,0,0,0,1,0,0,1
18,0,47,18,3,19,140,2,0,0,1,0,0,1,0
55,1,29,30,2,27,302,5,0,1,0,0,0,0,1
29,1,11,5,10,4,868,22,0,0,1,0,1,0,0
65,1,37,26,7,1,752,20,0,1,0,0,0,0,1
29,1,23,3,0,9,734,11,0,0,1,0,1,0,0
62,0,8,27,5,0,963,20,0,1,0,0,0,0,1
63,1,17,29,10,12,885,8,0,0,0,1,0,1,0
49,1,49,6,2,16,459,27,0,0,1,0,1,0,0
43,1,20,3,6,4,609,9,0,0,0,1,0,0,1
41,1,48,5,3,24,511,15,0,0,0,1,0,0,1
23,1,48,24,7,2,174,2,0,0,1,0,0,1,0
24,0,13,14,7,17,677,5,0,1,0,0,0,1,0
22,1,40,9,3,10,245,18,0,0,0,1,1,0,0
35,0,23,13,3,8,256,14,0,0,0,1,1,0,0
34,1,15,13,2,16,789,3,0,0,0,1,1,0,0
63,1,53,18,4,25,846,25,0,0,1,0,0,0,1
23,0,26,24,3,7,709,7,0,0,1,0,0,0,1
45,0,59,13,0,13,960,2,0,0,1,0,0,1,0
64,1,35,16,9,2,919,27,0,0,1,0,1,0,0
32,1,52,5,10,7,839,10,0,0,1,0,1,0,0
25,0,4,5,3,16,857,23,0,0,1,0,1,0,0
62,1,2,22,0,25,913,18,0,0,0,1,1,0,0
30,0,12,17,9,28,828,16,0,0,1,0,1,0,0
54,1,39,26,0,22,112,12,0,1,0,0,0,1,0
60,0,26,18,3,4,572,16,0,0,0,1,0,1,0
51,0,57,26,10,8,524,25,0,0,1,0,0,0,1
44,1,12,17,4,6,661,20,0,0,0,1,1,0,0
43,0,1,20,5,14,898,16,0,0,0,1,0,1,0
29,0,20,9,1,29,759,2,0,0,1,0,0,0,1
48,0,47,21,1,20,613,4,0,0,0,1,0,1,0
37,0,42,25,1,20,982,8,0,1,0,0,0,0,1
61,1,16,25,8,19,804,19,0,0,0,1,0,0,1
56,0,33,14,0,19,315,25,0,0,1,0,1,0,0
57,0,26,26,0,0,363,6,0,0,0,1,0,1,0
43,1,17,7,0,17,340,9,0,1,0,0,0,1,0
46,1,46,25,2,30,596,3,0,0,0,1,0,0,1
39,0,44,26,1,1,454,29,0,0,0,1,1,0,0
32,1,29,30,0,9,454,6,0,1,0,0,0,1,0
56,0,55,9,3,13,788,10,0,1,0,0,1,0,0
21,0,17,24,6,0,307,3,0,0,0,1,0,0,1
28,0,22,9,8,10,934,28,0,1,0,0,0,1,0
49,1,43,8,2,19,304,18,0,1,0,0,0,0,1
31,1,11,9,0,30,848,22,0,1,0,0,1,0,0
63,0,11,8,7,27,879,1,0,0,1,0,1,0,0
49,0,13,9,4,0,895,13,0,1,0,0,1,0,0
40,0,42,22,0,9,339,30,0,0,1,0,1,0,0
24,1,27,10,0,22,902,11,0,1,0,0,1,0,0
18,1,44,24,8,15,408,18,0,0,0,1,0,0,1
51,0,13,11,0,3,883,17,0,1,0,0,1,0,0
55,0,40,7,8,1,276,15,0,0,0,1,0,1,0
36,1,53,25,5,10,647,22,0,1,0,0,0,0,1
55,0,52,16,0,3,500,16,0,0,1,0,0,1,0
44,0,35,27,4,5,312,10,0,0,1,0,0,1,0
23,0,10,9,7,13,867,18,0,1,0,0,1,0,0
20,0,58,23,8,2,263,25,0,0,1,0,1,0,0
47,1,53,8,2,20,332,29,0,0,1,0,0,0,1
29,1,43,21,5,0,601,13,0,1,0,0,0,1,0
